product_id,Screen_Appearance,Voice_Clarity,Signal_Receiving_Strength,App_Comaptiability,product_length,product_width,product_thickness,Overall_Quality
135343,VeryGood,Good,SlightlyPoor,SlightlyPoor,5.91,2.7,0.303,Good
180441,Good,AboveAverage,Excellent,BelowAverage,5.6,1.77,0.319,Good
184069,AboveAverage,SlightlyPoor,VeryPoor,AboveAverage,4.94,2.89,0.364,Poor
126931,VeryPoor,Poor,Poor,Excellent,5.56,1.79,0.351,Poor
184012,AboveAverage,VeryGood,VeryGood,Average,5.38,2.87,0.393,Good
135315,Good,AboveAverage,BelowAverage,Poor,4.61,2.61,0.304,Poor
133810,Excellent,AboveAverage,SlightlyGood,AboveAverage,4.36,2.22,0.306,Good
154162,VeryGood,Excellent,Good,SlightlyPoor,5.13,1.81,0.352,Good
150970,Excellent,VeryGood,BelowAverage,AboveAverage,5.3,2.4,0.331,Good
208176,SlightlyGood,BelowAverage,AboveAverage,SlightlyGood,5.22,1.92,0.391,Good
192726,Poor,SlightlyPoor,BelowAverage,Average,6.17,2.47,0.351,Poor
207840,SlightlyPoor,Average,Poor,VeryPoor,5.19,2.31,0.367,Poor
165298,VeryGood,Good,VeryPoor,BelowAverage,5.16,2.78,0.305,Good
148852,AboveAverage,SlightlyPoor,SlightlyGood,VeryGood,5.63,1.88,0.38,Good
143660,Average,SlightlyGood,SlightlyGood,Excellent,5.78,2.52,0.313,Good
126982,SlightlyPoor,Poor,BelowAverage,SlightlyPoor,5.49,1.82,0.331,Poor
213140,SlightlyGood,AboveAverage,Excellent,AboveAverage,4.39,2.39,0.324,Good
133354,AboveAverage,SlightlyPoor,SlightlyPoor,VeryPoor,6.15,2.12,0.305,Poor
193675,VeryPoor,Excellent,SlightlyPoor,SlightlyPoor,4.62,2.07,0.301,Poor
212415,AboveAverage,Poor,Poor,Average,4.75,2.15,0.368,Poor
194271,SlightlyPoor,Good,VeryPoor,VeryPoor,4.42,2.88,0.366,Poor
115694,VeryPoor,Average,Average,Good,4.94,2.79,0.379,Poor
152812,Poor,Excellent,Poor,VeryPoor,5.86,2.19,0.383,Poor
200657,AboveAverage,Excellent,Excellent,AboveAverage,6,1.77,0.33,VeryGood
204400,Poor,Poor,Excellent,Average,5.97,2.5,0.349,Poor
178815,Poor,BelowAverage,VeryGood,VeryGood,6.08,1.78,0.372,Good
179432,SlightlyGood,VeryPoor,Poor,Average,5.56,2.83,0.328,Poor
122821,SlightlyGood,AboveAverage,VeryPoor,VeryGood,4.68,2.03,0.342,Good
162074,VeryPoor,SlightlyGood,Good,BelowAverage,5.21,1.82,0.351,Poor
136483,VeryGood,VeryGood,VeryGood,VeryGood,5.78,2.13,0.341,VeryGood
211276,Poor,AboveAverage,Poor,VeryGood,5.59,2.22,0.347,Poor
169724,SlightlyPoor,AboveAverage,VeryPoor,BelowAverage,5.56,2.03,0.341,Poor
141199,Good,SlightlyPoor,Good,VeryPoor,5.78,2.43,0.305,Poor
135913,AboveAverage,Good,Good,SlightlyPoor,6.09,2.08,0.363,Good
129962,Average,Excellent,AboveAverage,Average,5.92,2.6,0.34,Good
173383,SlightlyPoor,VeryGood,Good,AboveAverage,4.33,2.65,0.385,Good
203679,VeryPoor,BelowAverage,Average,Good,4.48,1.8,0.321,Poor
198275,VeryPoor,Average,Average,VeryPoor,6.18,2.71,0.309,Poor
129379,Poor,VeryGood,Good,Average,5.22,2.89,0.299,Good
152209,VeryGood,AboveAverage,Poor,BelowAverage,5.2,2.1,0.363,Good
157201,Good,SlightlyPoor,AboveAverage,AboveAverage,4.67,2.32,0.371,Good
199667,SlightlyGood,Excellent,VeryPoor,SlightlyGood,4.73,1.93,0.333,Good
180349,Poor,AboveAverage,AboveAverage,BelowAverage,4.72,1.8,0.346,Poor
154630,Poor,SlightlyPoor,Excellent,VeryGood,4.85,1.96,0.34,Good
172344,BelowAverage,AboveAverage,SlightlyPoor,VeryGood,5.27,2.06,0.349,Good
185995,BelowAverage,VeryPoor,SlightlyPoor,SlightlyGood,5.87,2.88,0.325,Poor
197164,BelowAverage,Excellent,Good,VeryPoor,4.77,1.94,0.375,Good
194249,Excellent,Excellent,AboveAverage,Good,4.88,2.44,0.3,VeryGood
154240,AboveAverage,SlightlyPoor,Poor,SlightlyGood,5.28,2.72,0.349,Poor
144932,SlightlyGood,Excellent,Good,Average,5.01,2.9,0.341,Good
158078,SlightlyGood,Good,Good,SlightlyGood,6.03,2.44,0.326,Good
126312,VeryPoor,Average,VeryGood,Poor,4.42,2.13,0.359,Poor
126804,AboveAverage,VeryPoor,SlightlyPoor,VeryPoor,5.54,2.29,0.317,Poor
117794,SlightlyGood,AboveAverage,Excellent,BelowAverage,5.13,2.01,0.355,Good
188000,Poor,SlightlyPoor,BelowAverage,AboveAverage,5.44,2.14,0.344,Poor
175475,SlightlyGood,VeryGood,Good,BelowAverage,4.6,2.24,0.351,Good
176753,Good,Good,SlightlyPoor,Excellent,5.97,2.06,0.368,Good
120352,Excellent,Excellent,VeryPoor,Good,4.92,2.05,0.332,Good
214136,Good,BelowAverage,AboveAverage,Poor,5.33,1.76,0.369,Poor
164414,Good,BelowAverage,Average,Good,4.73,2.73,0.338,Good
197593,Poor,SlightlyPoor,SlightlyPoor,Excellent,4.82,2.21,0.344,Poor
206578,AboveAverage,Poor,Excellent,VeryPoor,4.55,1.96,0.337,Poor
170734,SlightlyPoor,SlightlyGood,AboveAverage,Excellent,5.35,1.91,0.374,Good
159953,Poor,Average,VeryGood,Poor,5.25,1.93,0.325,Poor
114824,Poor,Excellent,Average,Excellent,4.39,2.73,0.361,Good
186529,Average,Average,SlightlyGood,Excellent,5.28,2.77,0.319,Good
174571,Average,SlightlyPoor,Good,SlightlyPoor,5.75,2.25,0.3,Poor
207662,BelowAverage,Poor,SlightlyGood,VeryPoor,5.44,1.99,0.304,Poor
208364,SlightlyPoor,Poor,AboveAverage,SlightlyGood,5.03,2.38,0.317,Poor
148034,AboveAverage,Good,Excellent,Good,5.99,2.61,0.334,VeryGood
193299,Average,Average,Good,Good,6.07,2.76,0.388,Good
132955,VeryPoor,Poor,Excellent,AboveAverage,4.55,2.61,0.334,Poor
119971,SlightlyPoor,Average,AboveAverage,SlightlyPoor,5.34,2.16,0.367,Poor
209288,SlightlyGood,Average,Average,VeryGood,5.62,2.07,0.364,Good
160527,Poor,Excellent,Average,VeryPoor,5.08,1.87,0.327,Poor
197444,BelowAverage,SlightlyPoor,Average,Average,5.44,2.85,0.316,Poor
182774,Average,AboveAverage,SlightlyPoor,SlightlyGood,4.46,2.7,0.347,Good
141545,Excellent,Good,Poor,VeryGood,6.01,1.99,0.371,Good
114827,Average,AboveAverage,BelowAverage,Excellent,5.82,2.34,0.374,Good
128819,VeryPoor,AboveAverage,Excellent,AboveAverage,4.82,2.47,0.376,Good
195432,Good,SlightlyPoor,VeryGood,VeryGood,5.68,2.72,0.365,Good
156946,VeryPoor,AboveAverage,VeryGood,VeryPoor,5.32,2.23,0.371,Poor
129877,Average,AboveAverage,Average,BelowAverage,4.38,2.4,0.362,Poor
167868,VeryGood,SlightlyPoor,BelowAverage,Excellent,6.11,2.19,0.311,Good
185897,Good,SlightlyPoor,Good,VeryGood,5.34,2.53,0.389,Good
182705,VeryPoor,Excellent,SlightlyGood,SlightlyPoor,5.54,2.49,0.317,Good
131072,BelowAverage,Average,Poor,BelowAverage,4.41,2.32,0.332,Poor
193659,Average,Good,BelowAverage,SlightlyGood,6.06,2.13,0.334,Good
134701,AboveAverage,VeryPoor,VeryGood,VeryPoor,6.06,2.67,0.323,Poor
129548,Average,Good,Excellent,BelowAverage,5.67,2.17,0.387,Good
206463,BelowAverage,Average,AboveAverage,SlightlyPoor,5.92,1.84,0.393,Poor
146836,SlightlyPoor,Excellent,AboveAverage,Excellent,5.02,2.44,0.312,Good
142662,VeryGood,AboveAverage,Average,AboveAverage,4.43,2.37,0.343,Good
186099,Excellent,BelowAverage,Poor,SlightlyPoor,4.29,1.8,0.398,Poor
184500,Average,SlightlyGood,AboveAverage,Good,4.81,2.29,0.313,Good
152769,VeryGood,Average,VeryGood,AboveAverage,5.62,2.64,0.361,Good
168433,SlightlyPoor,Excellent,VeryPoor,AboveAverage,4.76,2.76,0.312,Poor
172485,Good,SlightlyPoor,VeryPoor,VeryPoor,5.24,2.78,0.32,Poor
153243,VeryPoor,Good,BelowAverage,VeryPoor,5.03,2.45,0.352,Poor
152981,SlightlyPoor,Average,Average,AboveAverage,6.03,2.9,0.304,Poor
169942,AboveAverage,Poor,BelowAverage,Poor,4.96,2.12,0.373,Poor
131388,Good,Good,Average,Good,5.02,2.53,0.3,Good
139950,BelowAverage,Good,Poor,SlightlyGood,5.32,2.16,0.309,Good
171249,Poor,Poor,Average,VeryGood,6.19,2.71,0.371,Poor
133819,SlightlyPoor,Excellent,AboveAverage,VeryPoor,5.13,1.9,0.382,Poor
133432,SlightlyGood,Good,AboveAverage,SlightlyPoor,5.63,2.18,0.322,Good
132091,SlightlyPoor,BelowAverage,VeryGood,AboveAverage,5.47,2.7,0.381,Good
142169,SlightlyPoor,Average,Good,VeryGood,5.86,1.92,0.382,Good
169593,Average,VeryGood,AboveAverage,VeryPoor,5.96,2.06,0.309,Good
178193,AboveAverage,AboveAverage,Good,VeryGood,5.54,2.87,0.386,Good
164244,SlightlyPoor,AboveAverage,AboveAverage,Average,5.91,2.84,0.322,Poor
171222,Average,BelowAverage,Excellent,Good,4.66,2.79,0.376,Good
211442,SlightlyPoor,Average,Poor,AboveAverage,5.27,2.45,0.331,Poor
112009,AboveAverage,Average,Poor,Average,5.45,1.9,0.38,Poor
171645,VeryGood,VeryPoor,BelowAverage,VeryPoor,4.44,2.85,0.315,Poor
178648,VeryPoor,VeryPoor,Good,Average,5,2.19,0.338,Poor
145246,VeryPoor,SlightlyGood,Poor,VeryPoor,4.46,2.5,0.362,Poor
136916,VeryGood,SlightlyGood,Poor,VeryPoor,4.97,2.43,0.321,Poor
157923,Excellent,BelowAverage,VeryPoor,Good,4.51,2.85,0.336,Good
148929,SlightlyPoor,VeryGood,Average,VeryPoor,6.16,1.89,0.352,Poor
132508,SlightlyGood,AboveAverage,SlightlyPoor,Average,6.17,2.28,0.302,Good
198508,Average,Good,Poor,VeryPoor,5.9,2.86,0.373,Poor
191853,AboveAverage,Good,Excellent,Poor,5.07,2.11,0.325,Good
141131,SlightlyGood,Excellent,Average,SlightlyPoor,6.11,2.81,0.351,Good
166040,VeryGood,BelowAverage,Excellent,SlightlyGood,4.46,2.43,0.388,Good
123032,Average,Poor,VeryGood,VeryPoor,5.56,2.82,0.39,Poor
114318,SlightlyGood,VeryPoor,Average,Poor,5.35,2.23,0.322,Poor
118732,Average,Excellent,VeryPoor,Average,5.98,2.07,0.363,Good
126269,Good,Poor,Excellent,SlightlyGood,5.15,1.83,0.377,Good
207377,Average,Average,Poor,VeryGood,5.13,1.76,0.315,Good
170713,Average,Average,VeryGood,VeryPoor,5.9,2.26,0.318,Poor
177112,SlightlyPoor,SlightlyGood,Average,VeryPoor,4.94,2.77,0.301,Poor
199483,SlightlyGood,BelowAverage,Excellent,Average,6.18,2.85,0.359,Good
182559,VeryPoor,Excellent,BelowAverage,SlightlyPoor,5.16,2.32,0.316,Poor
169440,VeryPoor,VeryPoor,BelowAverage,SlightlyPoor,5.16,1.96,0.318,Poor
195557,BelowAverage,Excellent,SlightlyPoor,SlightlyPoor,4.31,2.76,0.341,Poor
207891,Average,Poor,Average,AboveAverage,4.7,1.98,0.337,Poor
181322,VeryPoor,Poor,SlightlyGood,VeryGood,4.65,1.75,0.359,Poor
210984,Good,AboveAverage,AboveAverage,BelowAverage,4.86,1.96,0.35,Good
200147,BelowAverage,VeryPoor,BelowAverage,VeryPoor,4.83,2.89,0.308,Poor
154627,SlightlyGood,VeryGood,SlightlyGood,VeryGood,5.14,2.54,0.317,VeryGood
167035,VeryPoor,AboveAverage,SlightlyGood,BelowAverage,5.85,2.33,0.301,Poor
151026,SlightlyPoor,Poor,VeryGood,Good,5.6,2.56,0.353,Good
115297,BelowAverage,SlightlyGood,Excellent,Good,4.61,1.87,0.384,Good
200249,Excellent,VeryPoor,VeryGood,AboveAverage,5.74,2.62,0.329,Good
164548,SlightlyGood,BelowAverage,Average,Excellent,6.16,2.04,0.369,Good
143441,VeryPoor,SlightlyGood,Average,Poor,5.2,1.9,0.33,Poor
143528,Average,AboveAverage,SlightlyGood,Good,5.48,2.33,0.352,Good
168971,Good,Excellent,Good,SlightlyPoor,5.76,1.85,0.325,Good
181161,BelowAverage,Average,Poor,Excellent,4.7,2.23,0.361,Good
120665,AboveAverage,Poor,Excellent,Average,6.11,2.43,0.312,Good
172982,Good,BelowAverage,VeryGood,Excellent,4.39,2.33,0.333,VeryGood
133544,Good,AboveAverage,Poor,BelowAverage,6.1,2.18,0.328,Poor
133562,SlightlyGood,VeryGood,VeryGood,BelowAverage,5.2,2.87,0.32,Good
197332,SlightlyPoor,Good,Poor,VeryPoor,5.71,2.58,0.315,Poor
171095,VeryGood,SlightlyGood,Excellent,AboveAverage,4.94,2.83,0.34,VeryGood
207532,Poor,Excellent,SlightlyPoor,BelowAverage,5.08,1.85,0.306,Poor
143933,BelowAverage,Good,Average,Average,4.24,2.88,0.311,Good
166771,SlightlyGood,SlightlyGood,VeryPoor,Good,4.69,2.11,0.338,Good
156862,AboveAverage,VeryGood,SlightlyGood,Average,5.17,1.9,0.333,Good
182379,Good,VeryGood,Average,AboveAverage,4.77,2.83,0.386,Good
161117,SlightlyGood,SlightlyGood,Excellent,Average,5.37,1.95,0.398,Good
180136,SlightlyGood,VeryPoor,Good,BelowAverage,4.45,1.98,0.332,Poor
191976,Excellent,VeryGood,AboveAverage,Average,4.46,1.85,0.392,Good
188748,VeryPoor,SlightlyPoor,VeryGood,Excellent,4.83,1.85,0.321,Good
123327,AboveAverage,SlightlyGood,Good,SlightlyGood,4.96,2.89,0.392,Good
189288,AboveAverage,Average,VeryGood,Poor,5.89,2.1,0.334,Good
112169,Excellent,BelowAverage,Good,Excellent,5.2,2.2,0.299,VeryGood
167109,SlightlyPoor,VeryGood,VeryGood,BelowAverage,5.9,2.87,0.386,Good
212480,Poor,Average,Excellent,Poor,4.48,2.62,0.386,Poor
195875,BelowAverage,Good,Excellent,VeryGood,5.11,2.59,0.318,VeryGood
158761,VeryPoor,AboveAverage,SlightlyPoor,Poor,5.53,2.01,0.34,Poor
200155,Good,SlightlyGood,VeryPoor,VeryPoor,4.52,2,0.327,Poor
133167,VeryPoor,Excellent,Excellent,BelowAverage,4.51,2.29,0.348,Good
125794,VeryGood,VeryPoor,BelowAverage,Good,4.22,2.1,0.33,Good
175701,SlightlyPoor,SlightlyPoor,AboveAverage,Poor,4.31,2.36,0.372,Poor
146688,Excellent,VeryPoor,SlightlyGood,Excellent,4.73,2.14,0.301,Good
211075,VeryPoor,BelowAverage,VeryPoor,SlightlyPoor,4.63,2.3,0.341,Poor
209864,SlightlyPoor,SlightlyPoor,BelowAverage,VeryGood,4.94,2.81,0.388,Poor
172380,VeryPoor,Average,Good,Poor,5.61,2.16,0.317,Poor
152691,SlightlyPoor,SlightlyPoor,Average,Excellent,5.99,2.09,0.394,Good
119628,BelowAverage,VeryPoor,Good,Excellent,4.7,2.02,0.378,Good
214366,SlightlyPoor,Good,AboveAverage,Poor,5.69,1.8,0.37,Poor
120516,SlightlyPoor,Excellent,VeryPoor,SlightlyGood,4.6,2.58,0.319,Good
212458,Good,SlightlyPoor,Average,VeryGood,4.56,1.95,0.322,Good
203375,AboveAverage,VeryGood,Good,Poor,6.2,2.28,0.346,Good
140743,SlightlyGood,BelowAverage,Average,SlightlyGood,5.66,2.86,0.361,Good
186265,Good,VeryGood,SlightlyGood,Average,4.79,2.81,0.384,Good
155264,Good,Good,Average,Excellent,5.66,2.53,0.307,VeryGood
117178,Poor,BelowAverage,Average,Good,5,2.48,0.353,Poor
118206,Average,Average,BelowAverage,VeryPoor,5.82,2.38,0.328,Poor
145367,Average,SlightlyGood,SlightlyPoor,VeryPoor,4.57,1.97,0.387,Poor
201070,Average,BelowAverage,VeryPoor,VeryPoor,4.29,1.98,0.342,Poor
170893,VeryGood,AboveAverage,Good,Good,5.18,2.33,0.343,VeryGood
148875,AboveAverage,VeryPoor,BelowAverage,Good,5.81,2.75,0.371,Poor
112473,Excellent,SlightlyGood,Good,BelowAverage,5.76,2.89,0.316,Good
137137,BelowAverage,BelowAverage,Average,Average,4.9,2.73,0.362,Poor
194857,SlightlyPoor,AboveAverage,VeryPoor,AboveAverage,5.33,2.76,0.386,Poor
143112,SlightlyGood,Average,SlightlyGood,VeryGood,5.58,2.6,0.33,Good
174479,VeryPoor,Poor,Good,VeryPoor,5.05,2.49,0.382,Poor
140374,Average,VeryGood,SlightlyPoor,Average,5.38,2.07,0.345,Good
139743,SlightlyPoor,VeryPoor,Excellent,Poor,6.08,2.54,0.302,Poor
114293,SlightlyPoor,VeryPoor,AboveAverage,SlightlyPoor,4.67,2.01,0.344,Poor
137173,SlightlyGood,BelowAverage,Good,SlightlyGood,4.21,1.94,0.393,Good
121597,SlightlyGood,Excellent,Poor,BelowAverage,6.15,2.02,0.38,Good
170911,Excellent,AboveAverage,Average,BelowAverage,5.46,2.13,0.381,Good
119986,SlightlyPoor,AboveAverage,AboveAverage,Average,5.46,2.53,0.311,Poor
188464,AboveAverage,Poor,BelowAverage,Poor,5.83,2.69,0.349,Poor
126474,VeryPoor,Poor,AboveAverage,VeryGood,6.09,1.85,0.307,Poor
164902,VeryGood,AboveAverage,SlightlyGood,Average,4.23,2.73,0.306,Good
212226,Average,SlightlyGood,Average,AboveAverage,4.29,2.18,0.366,Good
212232,Poor,AboveAverage,AboveAverage,Excellent,4.39,2.01,0.308,Good
122625,Average,AboveAverage,Good,Excellent,5.38,2.74,0.389,Good
153771,VeryPoor,Poor,SlightlyPoor,VeryGood,5.66,2.24,0.313,Poor
148897,SlightlyPoor,Poor,Average,Poor,4.81,2.56,0.333,Poor
183354,BelowAverage,Excellent,AboveAverage,VeryGood,5.79,2.72,0.337,Good
190581,Good,SlightlyGood,VeryGood,Poor,4.97,2.4,0.322,Good
160714,SlightlyPoor,AboveAverage,VeryGood,BelowAverage,4.55,2.51,0.347,Good
184719,Average,VeryGood,Poor,BelowAverage,5.87,2.09,0.38,Poor
132203,Poor,VeryGood,Good,VeryGood,5.27,2.33,0.33,Good
205392,Average,AboveAverage,BelowAverage,VeryGood,5.48,2.29,0.326,Good
135319,VeryGood,Average,SlightlyGood,SlightlyGood,5.98,2.58,0.307,Good
112898,VeryGood,Poor,SlightlyGood,Poor,4.94,1.85,0.316,Poor
120947,Poor,SlightlyPoor,Good,BelowAverage,5.28,2.37,0.357,Poor
122226,VeryPoor,Good,SlightlyPoor,BelowAverage,5.08,2.13,0.378,Poor
142623,BelowAverage,Good,VeryGood,BelowAverage,4.66,2.17,0.378,Good
155716,Poor,Excellent,SlightlyGood,Good,4.6,2.37,0.382,Good
119750,BelowAverage,VeryPoor,VeryGood,VeryPoor,5.37,2.49,0.394,Poor
163486,Good,Poor,BelowAverage,AboveAverage,5.72,2.68,0.323,Poor
177768,Good,SlightlyPoor,Average,Excellent,5.11,1.92,0.392,Good
208735,VeryPoor,AboveAverage,Average,Excellent,4.4,2.01,0.387,Good
144816,VeryGood,VeryGood,BelowAverage,VeryGood,5.72,2.14,0.337,VeryGood
179464,Good,SlightlyPoor,VeryGood,Good,5.43,2.12,0.351,Good
132811,Good,BelowAverage,BelowAverage,Good,5.09,2.06,0.336,Good
117388,Good,Good,VeryGood,VeryGood,4.72,1.76,0.327,VeryGood
189365,BelowAverage,VeryGood,VeryGood,Good,5.99,2.5,0.329,Good
162621,BelowAverage,SlightlyPoor,Excellent,SlightlyPoor,5.61,2,0.396,Poor
120918,Excellent,VeryGood,SlightlyGood,Good,5.7,2.66,0.318,VeryGood
154823,SlightlyGood,VeryPoor,Average,Poor,5.87,1.9,0.344,Poor
178027,SlightlyPoor,AboveAverage,VeryGood,SlightlyGood,5.34,2.71,0.311,Good
157115,SlightlyGood,SlightlyPoor,AboveAverage,SlightlyGood,4.6,2.66,0.339,Good
165702,SlightlyPoor,Poor,Average,BelowAverage,5.64,2.04,0.379,Poor
127802,AboveAverage,Good,Good,AboveAverage,5.88,1.8,0.369,Good
150634,Excellent,SlightlyGood,Poor,Good,5.98,1.76,0.318,Good
182375,AboveAverage,SlightlyGood,Average,Poor,5.53,1.82,0.392,Poor
127543,BelowAverage,Good,Excellent,BelowAverage,4.68,1.76,0.382,Good
199655,BelowAverage,VeryPoor,SlightlyGood,VeryGood,4.54,2.36,0.367,Good
197793,Poor,Poor,Excellent,Average,5.09,2.26,0.313,Poor
213804,BelowAverage,Excellent,VeryPoor,BelowAverage,6.14,1.98,0.369,Poor
189617,AboveAverage,Excellent,VeryPoor,BelowAverage,4.6,1.99,0.384,Good
204968,VeryPoor,SlightlyGood,Poor,Excellent,4.39,2.58,0.339,Poor
178273,VeryPoor,Poor,AboveAverage,BelowAverage,4.23,2.57,0.306,Poor
138106,Good,BelowAverage,AboveAverage,BelowAverage,5.53,2.24,0.384,Good
156554,AboveAverage,Average,AboveAverage,SlightlyPoor,5.36,1.97,0.323,Poor
190592,BelowAverage,Average,Good,Good,5.48,2.57,0.331,Good
213452,SlightlyPoor,SlightlyGood,VeryPoor,Poor,5.13,1.98,0.339,Poor
187062,SlightlyPoor,Average,SlightlyPoor,VeryPoor,5.13,1.77,0.309,Poor
144655,SlightlyGood,Good,Good,BelowAverage,4.46,2.49,0.325,Good
114061,SlightlyPoor,VeryGood,AboveAverage,BelowAverage,4.59,2.82,0.31,Good
135605,Average,SlightlyGood,SlightlyGood,SlightlyPoor,4.62,2.12,0.343,Good
188531,BelowAverage,Good,VeryGood,BelowAverage,4.22,2.78,0.37,Good
162295,BelowAverage,Good,SlightlyGood,Good,4.88,2.76,0.392,Good
170291,SlightlyGood,Excellent,Poor,Poor,5.17,1.99,0.32,Good
121339,Excellent,AboveAverage,BelowAverage,Average,6.17,1.86,0.323,Good
200018,BelowAverage,Excellent,AboveAverage,SlightlyPoor,5.77,2.63,0.302,Good
179096,Excellent,SlightlyGood,Average,BelowAverage,4.93,2.28,0.362,Good
121615,Excellent,Good,SlightlyPoor,BelowAverage,5.06,2.24,0.353,Good
179282,Excellent,BelowAverage,AboveAverage,BelowAverage,6.02,2.22,0.384,Good
211034,VeryGood,Poor,Good,Good,4.72,1.89,0.329,Good
153666,SlightlyGood,VeryGood,SlightlyPoor,AboveAverage,5.12,2.02,0.298,Good
146239,VeryGood,Poor,BelowAverage,AboveAverage,4.61,2.37,0.392,Good
196314,SlightlyPoor,AboveAverage,Good,SlightlyPoor,5.54,1.89,0.316,Poor
161802,SlightlyGood,SlightlyGood,Average,AboveAverage,5.35,1.87,0.322,Good
133197,Poor,SlightlyPoor,AboveAverage,SlightlyPoor,4.38,2.58,0.373,Poor
149849,Good,Excellent,VeryPoor,BelowAverage,4.53,2.55,0.366,Good
114459,Excellent,VeryPoor,Average,SlightlyPoor,4.76,2.05,0.365,Poor
161111,VeryPoor,Good,Good,Poor,4.56,2.73,0.322,Poor
143630,Average,Excellent,VeryPoor,Excellent,4.94,1.76,0.34,Good
196805,VeryPoor,VeryGood,SlightlyPoor,SlightlyPoor,5.75,2.57,0.301,Poor
145157,Excellent,VeryGood,BelowAverage,SlightlyGood,5.1,1.82,0.353,Good
135924,VeryPoor,Excellent,AboveAverage,Average,5.29,2.27,0.383,Good
213223,VeryPoor,VeryPoor,SlightlyGood,VeryGood,4.63,2.89,0.307,Poor
184048,SlightlyPoor,AboveAverage,AboveAverage,AboveAverage,6.03,2.9,0.3,Good
201004,Good,Excellent,Average,VeryGood,5.83,2.61,0.354,VeryGood
140095,VeryGood,Poor,Good,Good,4.9,2.75,0.377,Good
139129,Average,Average,Average,Average,4.66,2.65,0.382,Poor
129505,Poor,Poor,Average,VeryPoor,5.25,2.05,0.354,Poor
187071,VeryGood,AboveAverage,Average,VeryGood,6.11,1.83,0.351,Good
173986,SlightlyPoor,Good,Poor,Good,5.79,1.76,0.331,Good
190111,SlightlyPoor,BelowAverage,Average,Average,5.78,2.68,0.392,Poor
194484,Poor,Good,SlightlyGood,VeryGood,4.49,1.98,0.368,Good
156781,Excellent,VeryPoor,SlightlyGood,SlightlyGood,5.39,2.51,0.389,Good
203702,Poor,VeryPoor,Poor,Poor,5.19,1.89,0.393,Poor
111456,BelowAverage,VeryGood,VeryPoor,Good,6.15,2.68,0.339,Good
182164,Average,AboveAverage,VeryPoor,VeryPoor,4.85,2.7,0.372,Poor
158835,Excellent,Good,Good,AboveAverage,5.45,2.55,0.325,VeryGood
206250,Good,BelowAverage,Average,Good,4.64,2.85,0.336,Good
194311,SlightlyGood,Good,SlightlyPoor,VeryGood,4.74,1.86,0.319,Good
121002,Good,SlightlyGood,SlightlyPoor,SlightlyPoor,5.32,1.9,0.318,Good
128931,Good,VeryGood,BelowAverage,VeryGood,5.58,2.69,0.371,Good
114999,BelowAverage,Poor,Excellent,Good,5.01,1.87,0.363,Good
179518,Excellent,BelowAverage,VeryPoor,Average,4.35,1.98,0.372,Poor
165484,Poor,Good,SlightlyPoor,BelowAverage,5.25,2.32,0.359,Poor
187005,SlightlyPoor,SlightlyGood,BelowAverage,BelowAverage,4.57,2.73,0.327,Poor
143617,VeryPoor,Average,VeryGood,Average,5.37,2.83,0.361,Poor
213403,BelowAverage,VeryPoor,BelowAverage,Average,5.1,2.33,0.381,Poor
169632,SlightlyGood,Average,Good,VeryPoor,5.37,2.67,0.388,Good
117484,SlightlyPoor,Excellent,Excellent,Average,4.65,2.02,0.336,Good
167518,VeryPoor,AboveAverage,VeryPoor,Good,4.37,2.09,0.374,Poor
142791,Poor,VeryPoor,Average,Average,5.8,2.09,0.386,Poor
190983,AboveAverage,SlightlyGood,Average,AboveAverage,5.03,1.77,0.323,Good
213825,Good,BelowAverage,Poor,SlightlyGood,4.45,2.64,0.339,Good
139410,VeryPoor,VeryGood,AboveAverage,SlightlyPoor,4.23,2.69,0.339,Poor
191931,AboveAverage,Excellent,VeryGood,BelowAverage,4.47,2.88,0.304,Good
144036,Excellent,AboveAverage,VeryGood,Good,5.58,1.96,0.395,VeryGood
161849,BelowAverage,VeryGood,VeryPoor,SlightlyPoor,5.59,2.2,0.299,Poor
178267,Poor,Poor,VeryGood,VeryGood,5.31,2.01,0.323,Good
116594,SlightlyGood,VeryPoor,VeryPoor,BelowAverage,5.7,2.88,0.347,Poor
115788,Good,Poor,AboveAverage,Average,4.6,2.62,0.324,Good
161930,AboveAverage,SlightlyPoor,Good,Average,4.98,2.25,0.345,Good
185351,Average,Excellent,VeryGood,VeryPoor,5.57,2.46,0.356,Good
184058,VeryGood,VeryPoor,Average,Poor,4.42,2.34,0.351,Poor
161074,Average,VeryGood,VeryGood,Poor,5.94,2.41,0.323,Good
163642,VeryGood,VeryGood,Average,Excellent,4.73,2.33,0.376,VeryGood
205526,AboveAverage,BelowAverage,VeryPoor,VeryGood,4.38,2.73,0.331,Poor
126044,SlightlyGood,Poor,SlightlyGood,BelowAverage,4.7,2.53,0.386,Poor
130823,SlightlyPoor,SlightlyPoor,BelowAverage,Average,5.01,2.53,0.393,Poor
181483,Poor,SlightlyPoor,SlightlyPoor,Average,4.92,2.75,0.362,Poor
210840,Poor,VeryPoor,Good,SlightlyPoor,4.41,2.11,0.334,Poor
176996,VeryPoor,BelowAverage,AboveAverage,SlightlyPoor,6.14,2.81,0.318,Poor
173871,VeryPoor,Poor,Poor,Excellent,4.95,2.43,0.379,Poor
